,user,Calls_initiated,Average_waiting_duration,totalfees,total_free_duration_used,usual_service_type,normal_balance_after_call,latest_date,total_deducted,talk_time,calls_recieved_by_number,billable_minutes,usual_call_type,usual_charge_type,usual_terminationreason,count_of_recharges,sub_class_service,sum_of_facevalue,frequent_recharge_type,rege_card_serviceclass,Clusters
128,1cb954bab17ea31674ab129e1c61e27a,502,14.17078978,76545,47616,PPS,227,2.02201E+13,46569,62430,227,60058,On Net Mobile Calling,Local call,on hook,11,class1,14500,recharge by SMAP or MML,class1,0
129,1551817e6de6840bdc5b5c35c31b6a08,501,13.69161469,44470,21600,PPS,207,2.02201E+13,25854,31929,231,30281,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
130,c659c63e232f80a868122daf17d9d982,500,13.27763716,50085,25793,PPS,158,2.02201E+13,32585,37211,275,35312,On Net Mobile Calling,Local call,on hook,6,class1,6700,recharge by SMAP or MML,class1,3
131,2ed9f2469f936351a1bffbd77dd4c47a,496,13.93752222,60240,47751,PPS,6055,2.02201E+13,51400,60021,407,58481,On Net Mobile Calling,Local call,on hook,9,class1,15600,recharge by SMAP or MML,class1,0
132,8db0bcbbf3c313ac398029daabc4a037,496,14.01036415,66090,58459,PPS,7323,2.02201E+13,64270,67103,157,63556,On Net Mobile Calling,Local call,on hook,9,class1,15600,recharge by SMAP or MML,class1,0
133,0d7ca85c88a620a28a522d58392094dc,495,14.39158477,84150,39396,PPS,238,2.02201E+13,50092,52936,572,62094,On Net Mobile Calling,Local call,on hook,11,class5,18300,recharge by SMAP or MML,class1,0
134,5a3f159b5a016e1da95c95fe1ebbdd51,494,15.56706913,22500,22034,PPS,859,2.02201E+13,22500,27948,190,25497,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
135,da60f8d3deac261046c81bfda91d4348,494,15.26679906,30790,20302,PPS,102,2.02201E+13,20790,29140,198,28645,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
136,acc6a7c332499ae85e86fa80d269cf0e,492,13.78639316,29260,25074,PPS,12,2.02201E+13,26140,33467,265,31165,On Net Mobile Calling,Local call,on hook,7,class1,10300,recharge by SMAP or MML,class1,3
137,fa2b5bb5508140732d17c9cef682a79b,491,14.55131034,20880,20122,PPS,661,2.02201E+13,17140,29037,169,27205,On Net Mobile Calling,Local call,on hook,5,class1,5700,recharge by SMAP or MML,class1,3
138,9ac8c67612507e80b5ebdb1125fff8c5,490,11.08135279,50360,38187,PPS,271,2.02201E+13,34020,52223,64,43335,On Net Mobile Calling,Local call,on hook,6,class5,10400,recharge by SMAP or MML,class1,3
139,4c6d6a7bd96032442711e166652aad86,489,15.07436541,48555,28679,PPS,185,2.02201E+13,28715,39049,259,37939,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
140,b164470fc02121035023e1e6a03435d0,489,15.55668788,51095,30524,PPS,355,2.02201E+13,31150,40818,86,36731,On Net Mobile Calling,Local call,on hook,4,class1,5300,recharge by SMAP or MML,class1,3
141,3c7a09eaf1256da4bb0200f7f9dccd3f,487,14.02773266,60820,48859,PPS,300,2.02201E+13,53912,58253,140,53188,On Net Mobile Calling,Local call,on hook,10,class1,15100,recharge by SMAP or MML,class1,0
142,4f819a2376dc52c6385f62b2d04005a7,487,17.17281845,53565,26232,PPS,102,2.02201E+13,28565,37694,196,37358,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
143,3db61d46f6a70858938d92327cb30d98,486,17.351104,60845,29076,PPS,410,2.02201E+13,48896,39413,249,40045,On Net Mobile Calling,Local call,on hook,4,class1,5300,recharge by SMAP or MML,class1,3
144,4a1d282074a9de662bb563c88daf7513,486,15.34520527,63980,34741,PPS,21,2.02201E+13,31480,47045,373,50543,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
145,a5698181391bd4668ecb6e1ef39bca4b,481,16.36126126,42775,28449,PPS,174,2.02201E+13,32055,36994,79,32434,On Net Mobile Calling,Local call,on hook,8,class1,10400,recharge by SMAP or MML,class1,3
146,8460c0f9c0dca7b35a96ab6d9d68efed,481,14.7284654,60725,21600,PPS,56,2.02201E+13,37777,35648,125,33704,On Net Mobile Calling,Local call,on hook,5,class1,9700,recharge by SMAP or MML,class1,3
147,5b5e195759302ea68cbec49e635ee88c,480,14.91064363,140920,0,PPS,242,2.02201E+13,92040,25971,152,41330,On Net Mobile Calling,Local call,on hook,4,class1,20000,recharge by SMAP or MML,class1,3
148,8f5b4132043f670ca60a9720a07c7a75,479,14.26702997,49080,22392,PPS,126,2.02201E+13,31220,30639,1224,44837,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
149,4f09de6bfcbc7e1629a07b828bb40f5d,477,17.43864866,74705,46023,PPS,151,2.02201E+13,29585,66200,74,59946,On Net Mobile Calling,Local call,on hook,12,class1,15600,no frequent type,class1,0
150,60cd9cf6bedfe7603766657833985f55,476,15.87510339,55550,36973,PPS,121,2.02201E+13,31390,49393,54,43623,On Net Mobile Calling,Local call,on hook,8,class5,10400,recharge by SMAP or MML,class1,3
151,e2ab40ee79b66367062ae84ce638d2e1,475,15.2231159,21025,17519,PPS,101,2.02201E+13,18525,23460,334,22804,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
152,793d26e639ad1c1efa622086349ad7ac,474,17.57385664,51140,30387,PPS,10,2.02201E+13,29600,43797,123,37408,On Net Mobile Calling,Local call,on hook,8,class1,10400,recharge by SMAP or MML,class1,3
153,331d28d5711ebd7e6cb882a82e2b27d7,472,13.31281586,68595,39402,PPS,176,2.02201E+13,41595,54332,163,48950,On Net Mobile Calling,Local call,on hook,8,class1,10400,recharge by SMAP or MML,class1,0
154,b2de1a1dffd54e59059ad0f975363693,472,15.21956663,19910,18764,PPS,385,2.02201E+13,19910,27333,130,22633,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
155,156665479f2c395b3fda124c2f2ea646,470,17.5059793,60145,27338,PPS,217,2.02201E+13,30145,40127,136,37713,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
156,56223c8e01600ac425904b3083305690,469,17.14753188,43975,18824,PPS,167,2.02201E+13,23635,29117,160,27130,On Net Mobile Calling,Local call,on hook,8,class1,10900,recharge by SMAP or MML,class1,3
157,f4228b70627e57a84b8140ca84563d18,469,13.53564517,53540,53854,PPS,635,2.02201E+13,53540,62821,120,58179,On Net Mobile Calling,Local call,on hook,16,class5,18100,recharge by SMAP or MML,class1,0
158,76566e6794c4d086bb10cbf8a689749d,469,14.68771448,54700,25186,PPS,141,2.02201E+13,35750,34593,385,37418,On Net Mobile Calling,Local call,on hook,5,class1,7700,recharge by SMAP or MML,class1,3
159,f5608a8f930779e1976ecdccc9b45851,468,15.80471969,29000,23593,PPS,56,2.02201E+13,23828,31808,205,29879,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
160,15f359ab1b3b2dc59194f539d78c2243,467,16.62065395,54165,29173,PPS,108,2.02201E+13,33805,41899,174,39634,On Net Mobile Calling,Local call,on hook,6,class1,10400,recharge by SMAP or MML,class1,3
161,1bec3ecc42ec56ee97c7c77ac19ef217,466,10.37075777,204085,104849,PPS,326,2.02201E+13,106585,135960,9,128736,On Net Mobile Calling,Local call,on hook,24,class1,36400,recharge by SMAP or MML,class1,0
162,80beb3d37e45d35777f0bfb338df9c34,466,14.09369889,60480,43582,PPS,45,2.02201E+13,45700,57904,86,52875,On Net Mobile Calling,Local call,on hook,13,class1,15700,recharge by SMAP or MML,class1,0
163,695528626e6f612e687322cbfa9fcce0,462,15.85383338,54450,29117,PPS,59,2.02201E+13,40390,41358,570,46056,On Net Mobile Calling,Local call,on hook,10,class1,13000,recharge by SMAP or MML,class1,3
164,b7e40877e0793ba67455818d7c194380,461,16.14698749,29925,20478,PPS,1061,2.02201E+13,23167,27625,335,27918,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
165,d0aec220a61979aff58f4741d50c2e8c,461,13.99169064,166300,349,PPS,13795,2.02201E+13,158500,23125,178,44063,Off Net Mobile Calling,Local call,on hook,4,class1,35100,recharge by SMAP or MML,class1,3
166,c7b80758dc6bf6078e6c03ba5c6b1871,460,14.27691055,121940,65928,PPS,411,2.02201E+13,68188,85920,96,81826,On Net Mobile Calling,Local call,on hook,12,class1,15600,recharge by SMAP or MML,class1,0
167,f66b3431d31babeb4b978c5a2044f8e8,457,14.76872027,24645,11675,PPS,160,2.02201E+13,18145,17590,437,19534,On Net Mobile Calling,Local call,on hook,5,class1,5300,recharge by SMAP or MML,class1,3
168,0a8467e03b9c848dae0bde2e4a886bed,457,14.78163021,45280,29115,PPS,933,2.02201E+13,41380,39055,138,37954,On Net Mobile Calling,Local call,on hook,7,class1,18200,recharge by SMAP or MML,class1,3
169,520e3812f417e9d2a44ebb699c0a6ee0,456,15.33749182,77075,42758,PPS,115,2.02201E+13,46855,56955,238,56102,On Net Mobile Calling,Local call,on hook,11,class1,18200,recharge by SMAP or MML,class1,0
170,1ceabfc45916a33903d35961c4e07e45,456,13.68864266,62805,33220,PPS,201,2.02201E+13,36503,45987,259,45977,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
171,45fee90538379e1cf61a3482b119c59d,456,14.70861104,99335,48000,PPS,324,2.02201E+13,49750,67072,442,71308,On Net Mobile Calling,Local call,on hook,15,class1,19200,recharge by SMAP or MML,class1,0
172,a9570458d4a8e5d941989a330572bae9,456,16.53146853,32785,21599,PPS,147,2.02201E+13,23465,30386,113,26522,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
173,31c27ddf32e68c3f7e8817ce259bd07c,456,14.06663343,66395,39519,PPS,465,2.02201E+13,39315,52601,252,50265,On Net Mobile Calling,Local call,on hook,7,class1,7800,recharge by SMAP or MML,class1,0
174,a1ceaf285d26e57ea4e87b6e8f533b0a,453,14.18179005,41510,20328,PPS,211,2.02201E+13,25290,29105,314,30448,On Net Mobile Calling,Local call,on hook,2,class1,5100,recharge by SMAP or MML,class1,3
175,a9a76d14d794c80cdfe5ed4fe51b0f49,452,14.36463415,76950,41359,PPS,109,2.02201E+13,41926,57376,121,52363,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,0
176,4d9468cec7ba6820c67873d73777983e,451,16.24679902,44075,30593,PPS,64,2.02201E+13,40435,39566,181,38971,On Net Mobile Calling,Local call,on hook,6,class1,15300,recharge by SMAP or MML,class1,3
177,198b14e4f2f8db93af85b1514d1aa10e,449,14.35245596,99495,52918,PPS,155,2.02201E+13,54655,69985,157,67038,On Net Mobile Calling,Local call,on hook,9,class1,10500,recharge by SMAP or MML,class1,0
178,03fcb435431679b7de181392b2d5b8df,449,14.77822533,38705,23814,PPS,201,2.02201E+13,26205,33819,101,29233,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,3
179,60275dc43f4fe85dfefc12226a42763e,448,14.94534685,164540,0,PPS,1645,2.02201E+13,85100,25989,315,35802,On Net Mobile Calling,Local call,on hook,4,class1,22000,recharge by SMAP or MML,class1,3
180,f15cc912925093522f0b7ffdb8f10616,448,16.06022232,33255,19852,PPS,294,2.02201E+13,20755,29003,187,25168,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
181,d15081a165796c7d3c51f3c2b9bbeb1a,446,15.93910287,80600,42464,PPS,160,2.02201E+13,46180,57857,176,54534,On Net Mobile Calling,Local call,on hook,11,class5,14000,recharge by SMAP or MML,class1,0
182,4771f5f6db88c3bc26b7307af291d4da,446,12.89599431,92995,54433,PPS,36,2.02201E+13,62295,70945,179,70373,On Net Mobile Calling,Local call,on hook,16,class1,34000,recharge by SMAP or MML,class1,0
183,558c4d6ee1175b9edec7c44471a02ce1,446,16.85086994,61525,28975,PPS,94,2.02201E+13,33665,42903,100,38333,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
184,e68886261a532d670022a3d3363f4ea4,445,17.29904444,55265,28773,PPS,315,2.02201E+13,35925,41529,97,36012,On Net Mobile Calling,Local call,on hook,11,class1,15600,recharge by SMAP or MML,class1,3
185,4111987a9a5e42dfc54256ee08913ed9,445,13.56665155,42390,23273,PPS,173,2.02201E+13,25726,33268,64,32225,On Net Mobile Calling,Charge-free call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
186,28768d117b19ee257f9a009909c2606b,445,15.09067753,39705,26132,PPS,2473,2.02201E+13,26313,34804,129,31470,On Net Mobile Calling,Local call,on hook,8,class1,10400,recharge by SMAP or MML,class1,3
187,a151ed62186f2175d5a40e257fda0373,444,16.5277831,25705,19258,PPS,8,2.02201E+13,17500,25772,426,27765,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
188,9bde17269f3682a6611022db7b353713,444,16.37966954,49070,19353,PPS,2638,2.02201E+13,39082,29739,310,35469,On Net Mobile Calling,Local call,on hook,6,class1,15300,recharge by SMAP or MML,class1,3
189,b3a2a0a8b2af9beaa41a95cf52a60237,444,14.91126721,55155,26738,PPS,22,2.02201E+13,35265,39883,51,34162,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
190,779b662c843e36a0f65e9c56f7c13273,442,16.00570512,56500,17426,PPS,185,2.02201E+13,31660,29885,315,29610,On Net Mobile Calling,Local call,on hook,5,class5,6200,recharge by SMAP or MML,class1,3
191,4260a786da481d61794125c034368b59,440,16.22063938,46585,29724,PPS,226,2.02201E+13,36521,37908,239,36519,On Net Mobile Calling,Local call,on hook,6,class1,10400,recharge by SMAP or MML,class1,3
192,ea597b2da6e7f19f28d3131dfcb132e8,440,14.9502548,53410,16441,PPS,22,2.02201E+13,29580,27208,380,33302,On Net Mobile Calling,Local call,on hook,6,class1,11100,recharge by SMAP or MML,class1,3
193,fd1f5ccc04f7a7cc7feb8dae371b1575,440,15.58507564,40710,21000,PPS,1006,2.02201E+13,23890,29624,311,32310,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
194,5b18fd33e4952f62998c3ab3d82ed137,440,15.66094561,95985,11588,PPS,1234,2.02201E+13,69700,27806,146,37970,On Net Mobile Calling,Local call,on hook,7,class5,13600,recharge by SMAP or MML,class1,3
195,4e686aada06424b0f6272026927a06f8,439,12.81420833,167605,83443,PPS,90,2.02201E+13,88665,110089,10,103581,On Net Mobile Calling,Local call,on hook,19,class1,31300,recharge by SMAP or MML,class1,0
196,a1cab172284525469734821295375a35,439,13.67241609,70550,40800,PPS,67,2.02201E+13,37665,55274,194,51707,On Net Mobile Calling,Local call,on hook,10,class1,13000,recharge by SMAP or MML,class1,0
197,68e106fe9e146086b14cf65b55bccd65,439,14.90889,59500,26435,PPS,300,2.02201E+13,35724,37305,1032,52756,On Net Mobile Calling,Local call,on hook,6,class5,5400,recharge by SMAP or MML,class1,3
198,64f324beac4e132bd5cac7801dcca61f,439,11.02391269,109975,38016,PPS,3916,2.02201E+13,68555,57033,114,58218,On Net Mobile Calling,Local call,on hook,6,class1,10400,recharge by SMAP or MML,class1,0
199,ed2af4acda0f44a074a9e6e95cfb8349,437,15.64985032,15960,22160,PPS,316,2.02201E+13,15864,27395,522,33048,On Net Mobile Calling,Local call,on hook,3,class1,2700,recharge by SMAP or MML,class1,3
200,32f9e4c377ec606336345890a539a35e,437,14.38795076,46585,28800,PPS,86,2.02201E+13,28705,40865,322,39853,On Net Mobile Calling,Local call,on hook,7,class1,7900,recharge by SMAP or MML,class1,3
201,90d28082e22c3e217b0342c0d9b9601c,437,9.006767434,87340,66389,PPS,203,2.02201E+13,59900,81901,356,80047,On Net Mobile Calling,Local call,on hook,14,class5,18800,recharge by SMAP or MML,class1,0
202,7b30d9a69dbc0f31c6693d544f7ec174,436,15.22214591,174050,35895,PPS,2088,2.02201E+13,93718,73743,89,72186,On Net Mobile Calling,Local call,on hook,6,class1,12900,recharge by SMAP or MML,class1,0
203,13d45ee8cf46c420b4c530b8418d7c27,436,10.97639217,29575,18208,PPS,9215,2.02201E+13,25775,26795,498,39736,On Net Mobile Calling,Local call,on hook,3,class1,5000,recharge by SMAP or MML,class1,3
204,4eab426b02b650d4e45b410b63b82f4d,435,11.65514354,218675,110638,PPS,451,2.02201E+13,112395,143044,83,140146,On Net Mobile Calling,Local call,on hook,9,class1,15600,recharge by SMAP or MML,class1,0
205,19d209e1ebf41bbb436e2341004d5b0c,435,15.12661295,35275,21780,PPS,202,2.02201E+13,23415,31810,101,26687,On Net Mobile Calling,Local call,on hook,8,class1,10400,recharge by SMAP or MML,class1,3
206,027358a5445448c5c5c5c97aa5920942,434,13.1329259,42515,31200,PPS,263,2.02201E+13,31127,40228,223,40347,On Net Mobile Calling,Local call,on hook,11,class1,13100,recharge by SMAP or MML,class1,3
207,76db72f818ccba849f4435fc240f587b,433,15.64787367,31130,24176,PPS,745,2.02201E+13,31130,31283,160,28437,On Net Mobile Calling,Local call,on hook,8,class1,13000,recharge by SMAP or MML,class1,3
208,66d324be3c1e0023b78d585ccd4603e6,431,14.28550409,40735,23756,PPS,705,2.02201E+13,28155,36069,220,35222,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
209,bbebf59c76a6d19bc173f638f728c975,430,14.36140314,71430,26027,PPS,2718,2.02201E+13,39992,40554,104,38778,On Net Mobile Calling,Local call,on hook,11,class1,16200,recharge by SMAP or MML,class1,3
210,39f119fda145c73678555dfc998b5026,429,15.18045274,90930,53332,PPS,183,2.02201E+13,51910,68362,210,65510,On Net Mobile Calling,Local call,on hook,21,class1,28700,recharge by SMAP or MML,class1,0
211,5433f31188b24e01146ba30f1a2761f7,429,12.90976003,92970,42080,PPS,302,2.02201E+13,54130,57500,110,53176,On Net Mobile Calling,Local call,on hook,10,class5,13000,recharge by SMAP or MML,class1,0
212,1400e243f36017fdc3e65125d10c4102,429,15.7243465,37085,19164,PPS,42,2.02201E+13,23865,29232,318,30440,On Net Mobile Calling,Local call,on hook,7,class1,7900,recharge by SMAP or MML,class1,3
213,eca8dc9decae4a3a9fd17568bd8bbde3,429,13.53254877,101265,61855,PPS,3060,2.02201E+13,74325,79040,23,75531,On Net Mobile Calling,Local call,on hook,20,class1,18000,recharge by SMAP or MML,class1,0
214,391128dc03576b248e638398e4f674e6,428,15.95729634,51005,30429,PPS,71,2.02201E+13,36740,39546,170,38156,On Net Mobile Calling,Local call,on hook,13,class1,16500,recharge by SMAP or MML,class1,3
215,83623477a17432487d0c3cb919727870,428,14.39296665,57395,28988,PPS,102,2.02201E+13,31355,43398,243,41792,On Net Mobile Calling,Local call,on hook,2,class1,2600,recharge by SMAP or MML,class1,3
216,8330fb10024dff3e2e9d046382b4d76a,428,17.54327559,35975,20329,PPS,137,2.02201E+13,26935,29981,191,26971,On Net Mobile Calling,Local call,on hook,6,class1,7800,recharge by SMAP or MML,class1,3
217,24a24ce9360a696d7ec89926624bbd5c,427,14.81034758,38735,20449,PPS,140,2.02201E+13,20771,30951,198,29736,On Net Mobile Calling,Local call,on hook,2,class1,2600,no frequent type,class1,3
218,d30f2280b7bb37c08c5409aa672a8e7a,426,14.60586436,32770,16130,PPS,47,2.02201E+13,29070,21593,471,23944,On Net Mobile Calling,Local call,on hook,3,class1,5200,recharge by SMAP or MML,class1,3
219,b880ef86084aa0bbb066752935834d08,426,10.73809524,107610,57433,PPS,8035,2.02201E+13,70110,71707,135,72697,On Net Mobile Calling,Local call,on hook,21,class5,29000,recharge by SMAP or MML,class1,0
220,097e724b6c578d006e24fa883bac435e,425,14.50361453,40765,21916,PPS,166,2.02201E+13,25389,31579,309,30767,On Net Mobile Calling,Local call,on hook,7,class1,8800,recharge by SMAP or MML,class1,3
221,366cbb62a5bd9b7f72850fd4eef62504,425,15.86300025,30745,18029,PPS,69,2.02201E+13,18245,24291,276,25748,On Net Mobile Calling,Local call,on hook,4,class1,5200,recharge by SMAP or MML,class1,3
222,bb4463285d6570bab0538681f3b5b11d,425,13.72244516,36995,23871,PPS,147,2.02201E+13,28007,32030,1338,49070,On Net Mobile Calling,Local call,on hook,5,class1,7800,recharge by SMAP or MML,class1,3
223,4b46811e9cba2c7acff232bb9ce23db8,424,19.25320933,105525,52399,PPS,106,2.02201E+13,52597,71704,149,66591,On Net Mobile Calling,Local call,on hook,14,class5,23400,recharge by SMAP or MML,class1,0
224,24dd14b005024b849f5a9c92bbbd9e37,424,15.47133758,24700,17963,PPS,108,2.02201E+13,18400,25851,409,27421,On Net Mobile Calling,Local call,on hook,5,class1,7700,recharge by SMAP or MML,class1,3
225,fe0450e841f91599df7b612372e51cb0,424,15.3746726,66630,40071,PPS,405,2.02201E+13,44930,53751,192,50406,On Net Mobile Calling,Local call,on hook,7,class1,10300,recharge by SMAP or MML,class1,0
226,39fe14e6d8d5c563423f5ce8f115713c,423,14.407087,62375,38075,PPS,142,2.02201E+13,34271,53262,128,47437,On Net Mobile Calling,Local call,on hook,8,class1,8400,recharge by SMAP or MML,class1,0
227,b833b364ccfb13b361f63535949e72fd,423,16.9450431,46840,34010,PPS,112,2.02201E+13,31580,43654,32,38725,On Net Mobile Calling,Local call,on hook,9,class1,10800,recharge by SMAP or MML,class1,3
